Geneid	X_filesTien_Cont1_S25sorted	X_filesTien_Cont2_S26sorted	X_filesTien_Cont3_S27sorted	X_filesTien_Zn1_S28sorted	X_filesTien_Zn2_S29sorted	X_filesTien_Zn3_S30sorted
RPL5P11	0.0	7.0	7.0	0.0	2.0	3.0
RPL5P12	0.0	0.0	7.0	2.0	5.0	0.0
RPL5P13	0.0	0.0	0.0	0.0	0.0	0.0
RPL5P14	0.0	0.0	5.0	10.0	1.0	3.0
RPL5P15	0.0	0.0	1.0	0.0	0.0	0.0
RPL5P16	0.0	2.0	6.0	0.0	0.0	2.0
RPL5P17	1.0	22.0	56.0	60.0	43.0	34.0
RPL5P18	0.0	10.0	6.0	7.0	4.0	7.0
RPL5P19	0.0	0.0	0.0	0.0	0.0	0.0
RPL5P2	0.0	0.0	0.0	0.0	0.0	0.0
RPL5P20	0.0	0.0	0.0	0.0	0.0	0.0
RPL5P21	0.0	0.0	0.0	0.0	0.0	0.0
RPL5P22	0.0	1.0	2.0	0.0	1.0	0.0
RPL5P23	12.0	107.0	142.0	128.0	98.0	78.0
RPL5P24	0.0	6.0	3.0	4.0	8.0	5.0
RPL5P25	0.0	0.0	1.0	2.0	0.0	0.0
RPL5P26	0.0	0.0	0.0	0.0	0.0	2.0
RPL5P27	0.0	0.0	0.0	0.0	0.0	0.0
RPL5P28	0.0	5.0	2.0	0.0	0.0	0.0
RPL5P29	0.0	0.0	0.0	0.0	0.0	0.0
RPL5P3	0.0	7.0	12.0	7.0	5.0	6.0
RPL5P30	0.0	0.0	0.0	0.0	0.0	0.0
RPL5P31	0.0	0.0	0.0	0.0	0.0	0.0
RPL5P32	0.0	0.0	0.0	0.0	0.0	0.0
RPL5P33	0.0	0.0	0.0	0.0	0.0	0.0
RPL5P34	50.0	694.0	1043.0	957.0	784.0	599.0
RPL5P35	0.0	0.0	1.0	2.0	0.0	0.0
RPL5P4	11.0	30.0	68.0	103.0	68.0	68.0
RPL5P5	2.0	1.0	6.0	7.0	9.0	7.0
RPL5P6	0.0	2.0	0.0	1.0	2.0	1.0
RPL5P7	0.0	0.0	0.0	0.0	0.0	6.0
RPL5P8	0.0	0.0	0.0	0.0	0.0	0.0
RPL5P9	2.0	37.0	57.0	40.0	57.0	43.0
RPL6P12	0.0	0.0	0.0	0.0	0.0	0.0
RPL6P2	0.0	0.0	0.0	2.0	0.0	2.0
RPL6P21	0.0	0.0	0.0	1.0	0.0	0.0
RPL6P25	0.0	0.0	0.0	0.0	0.0	0.0
RPL6P27	336.0	4216.0	6171.0	5728.0	4799.0	3298.0
RPL6P29	0.0	0.0	1.0	0.0	0.0	0.0
RPL6P30	0.0	2.0	1.0	2.0	0.0	0.0
RPL6P5	0.0	1.0	0.0	0.0	0.0	2.0
RPL6P7	0.0	1.0	4.0	9.0	3.0	9.0
RPL6P8	0.0	0.0	0.0	2.0	0.0	0.0
RPL6P9	0.0	0.0	0.0	0.0	0.0	0.0
RPL7	1824.0	25133.0	35165.0	32846.0	30354.0	22147.0
RPL7AL2	0.0	0.0	0.0	0.0	0.0	1.0
RPL7AL3	0.0	0.0	0.0	0.0	0.0	0.0
RPL7AP10	0.0	16.0	39.0	18.0	16.0	13.0
RPL7AP11	8.0	224.0	248.0	297.0	230.0	153.0
RPL7AP14	0.0	4.0	3.0	3.0	8.0	4.0
RPL7AP2	0.0	5.0	4.0	2.0	0.0	0.0
RPL7AP23	0.0	0.0	0.0	0.0	0.0	0.0
RPL7AP25	0.0	0.0	0.0	0.0	0.0	0.0
RPL7AP26	0.0	8.0	20.0	15.0	2.0	7.0
RPL7AP28	0.0	0.0	0.0	1.0	0.0	0.0
RPL7AP3	0.0	2.0	0.0	4.0	2.0	0.0
RPL7AP30	42.0	719.0	1092.0	944.0	905.0	609.0
RPL7AP31	7.0	55.0	67.0	61.0	68.0	43.0
RPL7AP33	0.0	2.0	0.0	3.0	0.0	0.0
RPL7AP34	0.0	0.0	0.0	5.0	0.0	0.0
RPL7AP38	0.0	0.0	0.0	0.0	0.0	0.0
RPL7AP4	0.0	1.0	0.0	0.0	0.0	0.0
RPL7AP56	0.0	0.0	0.0	2.0	0.0	0.0
RPL7AP57	0.0	0.0	0.0	0.0	0.0	0.0
RPL7AP58	0.0	2.0	0.0	0.0	0.0	0.0
RPL7AP6	109.0	1865.0	2374.0	1895.0	1770.0	1048.0
RPL7AP60	0.0	4.0	33.0	22.0	15.0	3.0
RPL7AP61	0.0	0.0	0.0	0.0	0.0	0.0
RPL7AP64	0.0	0.0	0.0	0.0	0.0	0.0
RPL7AP65	2.0	2.0	4.0	0.0	5.0	0.0
RPL7AP66	6.0	89.0	139.0	135.0	114.0	73.0
RPL7AP69	0.0	0.0	0.0	0.0	0.0	0.0
RPL7AP7	0.0	0.0	0.0	0.0	0.0	0.0
RPL7AP71	0.0	0.0	0.0	0.0	0.0	0.0
RPL7AP72	0.0	0.0	0.0	0.0	0.0	0.0
RPL7AP73	0.0	0.0	0.0	2.0	0.0	0.0
RPL7AP8	0.0	0.0	4.0	0.0	1.0	2.0
RPL7L1P1	0.0	0.0	0.0	0.0	0.0	0.0
RPL7L1P10	0.0	0.0	0.0	0.0	0.0	0.0
RPL7L1P11	0.0	0.0	0.0	0.0	0.0	0.0
RPL7L1P12	0.0	4.0	0.0	0.0	0.0	0.0
RPL7L1P13	0.0	1.0	0.0	0.0	0.0	0.0
RPL7L1P2	0.0	0.0	0.0	0.0	0.0	1.0
RPL7L1P3	0.0	0.0	0.0	0.0	0.0	0.0
RPL7L1P4	0.0	0.0	0.0	0.0	0.0	0.0
RPL7L1P5	0.0	0.0	0.0	0.0	0.0	0.0
RPL7L1P7	0.0	0.0	0.0	0.0	0.0	0.0
RPL7L1P8	4.0	11.0	8.0	6.0	10.0	2.0
RPL7L1P9	0.0	1.0	0.0	0.0	2.0	4.0
RPL7P1	87.0	957.0	1250.0	1195.0	957.0	736.0
RPL7P10	0.0	0.0	1.0	1.0	0.0	0.0
RPL7P11	0.0	2.0	2.0	3.0	3.0	2.0
RPL7P12	0.0	0.0	0.0	0.0	0.0	0.0
RPL7P13	0.0	0.0	0.0	0.0	0.0	0.0
RPL7P14	0.0	4.0	2.0	1.0	1.0	0.0
RPL7P15	0.0	0.0	0.0	4.0	2.0	2.0
RPL7P16	0.0	1.0	0.0	0.0	0.0	0.0
RPL7P17	0.0	2.0	0.0	0.0	0.0	0.0
RPL7P18	0.0	0.0	2.0	2.0	2.0	4.0
RPL7P19	0.0	6.0	7.0	8.0	11.0	6.0
RPL7P2	0.0	0.0	0.0	0.0	0.0	0.0
RPL7P20	6.0	145.0	166.0	93.0	117.0	54.0
RPL7P21	0.0	20.0	7.0	4.0	8.0	5.0
RPL7P22	2.0	15.0	32.0	18.0	20.0	5.0
RPL7P23	22.0	196.0	302.0	254.0	293.0	186.0
RPL7P24	0.0	2.0	4.0	3.0	0.0	3.0
RPL7P25	0.0	0.0	0.0	0.0	1.0	0.0
RPL7P26	0.0	2.0	12.0	2.0	2.0	13.0
RPL7P27	0.0	0.0	0.0	0.0	0.0	0.0
RPL7P28	0.0	2.0	4.0	4.0	6.0	1.0
RPL7P29	0.0	0.0	0.0	0.0	0.0	0.0
RPL7P3	0.0	0.0	0.0	0.0	0.0	0.0
RPL7P30	0.0	0.0	0.0	0.0	0.0	0.0
RPL7P31	0.0	0.0	0.0	0.0	0.0	0.0
RPL7P32	2.0	18.0	22.0	28.0	15.0	21.0
RPL7P33	0.0	0.0	0.0	0.0	0.0	0.0
RPL7P34	0.0	0.0	0.0	0.0	0.0	0.0
RPL7P35	0.0	0.0	0.0	0.0	0.0	1.0
RPL7P36	0.0	0.0	2.0	1.0	0.0	0.0
RPL7P37	0.0	0.0	1.0	0.0	0.0	0.0
RPL7P38	0.0	0.0	0.0	0.0	0.0	1.0
RPL7P39	0.0	0.0	0.0	0.0	0.0	0.0
RPL7P4	0.0	0.0	0.0	0.0	0.0	0.0
RPL7P40	0.0	0.0	0.0	0.0	0.0	0.0
RPL7P41	0.0	0.0	0.0	0.0	0.0	0.0
RPL7P42	0.0	2.0	0.0	1.0	1.0	1.0
RPL7P43	0.0	0.0	6.0	0.0	0.0	2.0
RPL7P44	0.0	0.0	1.0	0.0	6.0	0.0
RPL7P45	0.0	0.0	0.0	0.0	0.0	0.0
RPL7P46	0.0	1.0	3.0	2.0	4.0	2.0
RPL7P47	0.0	3.0	4.0	8.0	10.0	5.0
RPL7P48	0.0	4.0	2.0	2.0	0.0	4.0
RPL7P49	0.0	8.0	3.0	5.0	4.0	7.0
RPL7P5	0.0	0.0	0.0	0.0	0.0	0.0
RPL7P50	0.0	4.0	5.0	15.0	22.0	8.0
RPL7P51	0.0	0.0	0.0	0.0	0.0	0.0
RPL7P52	0.0	2.0	0.0	2.0	0.0	0.0
RPL7P53	0.0	0.0	0.0	0.0	0.0	0.0
RPL7P54	0.0	0.0	0.0	1.0	0.0	0.0
RPL7P55	0.0	0.0	0.0	0.0	0.0	0.0
RPL7P56	0.0	0.0	0.0	4.0	0.0	0.0
RPL7P57	0.0	0.0	0.0	0.0	0.0	0.0
RPL7P58	0.0	0.0	0.0	0.0	0.0	0.0
RPL7P59	0.0	0.0	0.0	0.0	2.0	0.0
RPL7P6	2.0	12.0	27.0	16.0	22.0	17.0
RPL7P60	0.0	1.0	2.0	0.0	0.0	1.0
RPL7P61	0.0	0.0	0.0	0.0	0.0	0.0
RPL7P7	0.0	3.0	2.0	5.0	0.0	0.0
RPL7P8	0.0	0.0	0.0	1.0	0.0	0.0
RPL7P9	95.0	1482.0	2077.0	1949.0	1865.0	1292.0
RPL8P2	0.0	0.0	0.0	0.0	0.0	0.0
RPL9P15	0.0	0.0	0.0	0.0	0.0	0.0
RPL9P16	0.0	0.0	2.0	0.0	4.0	0.0
RPL9P18	0.0	3.0	2.0	5.0	1.0	0.0
RPL9P2	0.0	5.0	2.0	10.0	6.0	3.0
RPL9P25	0.0	0.0	0.0	0.0	0.0	0.0
RPL9P28	0.0	2.0	1.0	0.0	0.0	0.0
RPL9P29	0.0	21.0	22.0	38.0	24.0	18.0
RPL9P3	0.0	4.0	6.0	5.0	3.0	4.0
RPL9P30	0.0	0.0	1.0	4.0	1.0	4.0
RPL9P31	0.0	0.0	0.0	0.0	0.0	0.0
RPL9P32	0.0	2.0	0.0	8.0	0.0	5.0
RPL9P33	0.0	0.0	0.0	0.0	0.0	0.0
RPL9P5	0.0	0.0	0.0	0.0	0.0	0.0
RPL9P7	161.0	1047.0	3284.0	2627.0	2430.0	1719.0
RPL9P8	1.0	14.0	13.0	34.0	29.0	4.0
RPLP0P1	0.0	0.0	0.0	1.0	0.0	0.0
RPLP0P11	0.0	0.0	0.0	0.0	0.0	0.0
RPLP0P2	1.0	8.0	9.0	7.0	15.0	11.0
RPLP0P6	334.0	4469.0	6227.0	5490.0	4751.0	3207.0
RPLP0P7	0.0	0.0	0.0	0.0	0.0	0.0
RPLP1	5508.0	78151.0	102943.0	98877.0	89826.0	60578.0
RPLP1P11	0.0	0.0	0.0	0.0	0.0	0.0
RPLP1P13	0.0	1.0	1.0	2.0	4.0	1.0
RPLP2	2103.0	27052.0	38581.0	32808.0	30269.0	20155.0
RPLP2P1	0.0	0.0	0.0	0.0	0.0	0.0
RPN1	637.0	9269.0	13244.0	11214.0	10301.0	6981.0
RPP14	104.0	1314.0	1775.0	1538.0	1449.5	933.0
RPP21	0.0	1.0	0.0	0.0	0.0	0.0
RPP25	166.0	1994.0	2786.0	2020.0	1861.0	1174.0
RPP25L	38.0	490.0	609.0	477.0	415.0	288.0
RPP30	72.0	760.0	1085.0	863.0	775.0	638.0
RPP40	16.0	322.0	374.0	297.0	365.0	229.0
RPP40P1	0.0	0.0	0.0	0.0	0.0	0.0
RPP40P2	0.0	0.0	0.0	0.0	0.0	0.0
RPPH1	17.0	264.0	456.0	297.0	309.0	169.0
RPPH1-2P	0.0	0.0	0.0	0.0	0.0	0.0
RPPH1-3P	0.0	0.0	0.0	0.0	0.0	0.0
RPRD1B	92.0	1435.0	2071.0	1589.0	1403.0	969.0
RPRM	107.0	1647.0	2360.0	2150.0	1922.0	1300.0
RPRML	1.0	25.0	46.0	27.0	14.0	14.0
RPS10	32.0	364.0	429.0	446.0	497.0	276.0
RPS10-NUDT3	0.0	0.0	0.0	0.0	0.0	0.0
RPS10L	0.0	2.0	2.0	5.0	5.0	2.0
RPS10P14	1.0	0.0	0.0	0.0	0.0	2.0
RPS10P16	0.0	0.0	3.0	4.0	3.0	4.0
RPS10P18	0.0	8.0	4.0	5.0	2.0	4.0
RPS10P2	0.0	0.0	1.0	0.0	3.0	1.0
RPS10P20	0.0	0.0	0.0	0.0	0.0	0.0
RPS10P21	0.0	0.0	0.0	0.0	0.0	0.0
RPS10P27	2.0	0.0	0.0	0.0	0.0	0.0
RPS10P28	1.0	2.0	3.0	3.0	3.0	3.0
RPS10P3	2.0	23.0	26.0	68.0	54.0	21.0
RPS10P7	0.0	1.0	3.0	0.0	1.0	0.0
RPS11	2409.0	34780.0	48724.0	44093.0	38498.0	25884.0
RPS11P1	6.0	3.0	3.0	9.0	8.0	6.0
RPS11P5	106.0	1350.0	1957.0	1587.0	1307.0	988.0
RPS11P6	0.0	13.0	14.0	9.0	18.0	7.0
RPS11P7	2.0	12.0	20.0	15.0	16.0	17.0
RPS12	1470.0	17833.0	26976.0	23134.0	24131.0	17084.0
RPS12P10	0.0	1.0	4.0	0.0	0.0	0.0
RPS12P15	0.0	2.0	0.0	0.0	1.0	0.0
RPS12P18	0.0	0.0	0.0	0.0	0.0	0.0
RPS12P2	0.0	0.0	0.0	0.0	0.0	0.0
RPS12P20	0.0	0.0	12.0	6.0	3.0	2.0
RPS12P21	0.0	0.0	0.0	0.0	0.0	0.0
RPS12P23	0.0	0.0	1.0	0.0	0.0	0.0
RPS12P24	0.0	0.0	0.0	0.0	0.0	0.0
RPS12P26	0.0	7.0	11.0	3.0	9.0	6.0
RPS12P27	0.0	4.0	12.0	7.0	3.0	1.0
RPS12P28	0.0	0.0	0.0	0.0	0.0	0.0
RPS12P31	0.0	1.0	0.0	5.0	0.0	3.0
RPS12P5	0.0	0.0	0.0	0.0	0.0	0.0
RPS13	680.0	9456.0	12904.0	11675.0	11218.0	7242.0
RPS14	981.0	13233.0	18678.0	17578.0	16268.0	10978.0
RPS14P3	1.0	11.0	13.0	12.0	23.0	15.0
RPS14P4	0.0	0.0	6.0	4.0	3.0	1.0
RPS14P7	0.0	0.0	0.0	0.0	0.0	0.0
RPS15	1930.0	29153.0	41382.0	35633.0	30255.0	20083.0
RPS15AP1	0.0	30.0	41.0	23.0	55.0	19.0
RPS15AP10	1.0	62.0	95.0	75.0	69.0	54.0
RPS15AP11	0.0	7.0	8.0	6.0	13.0	12.0
RPS15AP12	0.0	4.0	18.0	13.0	20.0	7.0
RPS15AP16	0.0	4.0	9.0	10.0	8.0	11.0
RPS15AP18	0.0	1.0	0.0	0.0	1.0	0.0
RPS15AP24	0.0	3.0	9.0	3.0	11.0	2.0
RPS15AP25	0.0	0.0	0.0	0.0	0.0	0.0
RPS15AP27	0.0	0.0	0.0	0.0	0.0	0.0
RPS15AP3	0.0	0.0	0.0	0.0	0.0	0.0
RPS15AP32	0.0	0.0	0.0	0.0	0.0	0.0
RPS15AP34	0.0	0.0	0.0	0.0	0.0	0.0
RPS15AP36	2.0	1.0	11.0	16.0	2.0	4.0
RPS15AP38	0.0	10.0	27.0	11.0	14.0	16.0
RPS15AP40	0.0	0.0	0.0	0.0	0.0	0.0
RPS15AP5	0.0	3.0	5.0	1.0	0.0	0.0
RPS15AP6	0.0	5.0	0.0	9.0	8.0	6.0
RPS15AP7	0.0	0.0	0.0	0.0	0.0	0.0
RPS15AP9	0.0	0.0	0.0	0.0	0.0	0.0
RPS15P5	0.0	13.0	9.0	17.0	28.0	7.0
RPS15P9	0.0	1.0	0.0	0.0	0.0	0.0
RPS16	1851.0	25072.0	34128.0	29990.0	28337.0	19292.0
RPS16P5	0.0	5.0	1.0	0.0	0.0	2.0
RPS16P8	0.0	1.0	0.0	0.0	0.0	0.0
RPS16P9	0.0	0.0	0.0	0.0	0.0	0.0
RPS17	1933.0	450.0	1686.0	4680.0	961.0	459.0
RPS17L	0.0	17.0	8.0	13.0	330.0	15.0
RPS17P1	0.0	0.0	0.0	0.0	0.0	0.0
RPS17P11	0.0	0.0	0.0	0.0	0.0	0.0
RPS17P13	0.0	0.0	1.0	0.0	0.0	1.0
RPS17P14	0.0	0.0	0.0	0.0	0.0	0.0
RPS17P15	0.0	0.0	0.0	0.0	0.0	0.0
RPS17P17	0.0	1.0	0.0	2.0	0.0	0.0
RPS17P2	0.0	9.0	7.0	9.0	3.0	4.0
RPS17P5	0.0	1.0	0.0	1.0	5.0	6.0
RPS17P8	0.0	0.0	0.0	0.0	0.0	0.0
RPS18	2.0	10.0	4.0	108.0	4.0	2.0
RPS18P1	0.0	1.0	0.0	0.0	0.0	0.0
RPS18P12	14.0	125.0	138.0	167.0	113.0	124.0
RPS18P13	0.0	0.0	0.0	0.0	0.0	0.0
RPS18P6	0.0	0.0	0.0	0.0	0.0	0.0
RPS18P9	1.0	7.0	27.0	13.0	12.0	12.0
RPS19	9.0	129.0	146.0	113.0	169.0	136.0
RPS19BP1	104.0	1397.0	1911.0	1714.0	1627.0	1001.0
RPS19P1	0.0	1.0	2.0	1.0	0.0	0.0
RPS19P3	0.0	16.0	25.0	40.0	31.0	29.0
RPS19P6	0.0	0.0	0.0	0.0	0.0	0.0
RPS20	3176.0	42295.0	58515.0	51967.0	46978.0	31694.0
RPS20P1	0.0	0.0	0.0	0.0	0.0	0.0
RPS20P10	0.0	0.0	0.0	0.0	4.0	3.0
RPS20P14	18.0	209.0	310.0	280.0	289.0	179.0
RPS20P15	0.0	0.0	1.0	2.0	1.0	1.0
RPS20P2	0.0	2.0	0.0	2.0	0.0	0.0
RPS20P20	0.0	0.0	3.0	0.0	2.0	4.0
RPS20P21	0.0	0.0	0.0	0.0	0.0	0.0
RPS20P22	21.0	272.0	336.0	370.0	304.0	236.0
RPS20P23	0.0	0.0	0.0	0.0	0.0	0.0
RPS20P24	0.0	4.0	3.0	3.0	1.0	2.0
RPS20P25	0.0	0.0	0.0	0.0	0.0	0.0
RPS20P31	0.0	0.0	1.0	2.0	0.0	0.0
RPS20P32	0.0	0.0	0.0	0.0	0.0	0.0
RPS20P33	0.0	0.0	0.0	1.0	0.0	0.0
RPS20P35	0.0	6.0	13.0	12.0	7.0	3.0
RPS20P4	0.0	4.0	6.0	2.0	0.0	1.0
RPS20P5	0.0	0.0	4.0	4.0	0.0	0.0
RPS21P1	0.0	0.0	1.0	1.0	3.0	1.0
RPS21P4	0.0	0.0	0.0	0.0	0.0	0.0
RPS21P8	0.0	0.0	0.0	0.0	0.0	0.0
RPS23	557.0	8322.0	11725.0	10812.0	9965.0	7494.0
RPS23P1	0.0	0.0	2.0	4.0	1.0	0.0
RPS23P10	0.0	0.0	0.0	0.0	0.0	0.0
RPS23P2	0.0	0.0	0.0	0.0	0.0	0.0
RPS23P3	0.0	0.0	0.0	0.0	0.0	0.0
RPS23P4	0.0	0.0	3.0	3.0	0.0	1.0
RPS23P5	0.0	1.5	3.5	6.0	4.0	0.0
RPS23P6	1.0	1.0	2.0	0.0	1.0	3.0
RPS23P7	0.0	0.0	0.0	0.0	0.0	0.0
RPS23P8	8.0	80.0	129.0	91.0	122.0	79.0
RPS23P9	0.0	0.0	0.0	0.0	0.0	0.0
RPS24P1	0.0	0.0	0.0	0.0	0.0	0.0
RPS24P12	1.0	1.0	1.0	2.0	1.0	3.0
RPS24P13	0.0	0.0	0.0	0.0	0.0	0.0
RPS24P14	0.0	2.0	0.0	5.0	3.0	3.0
RPS24P16	0.0	0.0	1.0	1.0	0.0	0.0
RPS24P17	0.0	0.0	0.0	0.0	4.0	0.0
RPS24P18	0.0	0.0	0.0	0.0	0.0	0.0
RPS24P6	0.0	0.0	0.0	0.0	0.0	0.0
RPS24P7	0.0	0.0	0.0	0.0	0.0	0.0
RPS24P8	3.0	62.0	111.0	113.0	64.0	40.0
RPS25	0.0	8.0	5.0	4.0	5.0	7.0
RPS26	570.0	9717.0	13821.0	12184.0	11043.0	6780.0
RPS26P11	0.0	11.0	21.0	22.0	20.0	7.0
RPS26P13	0.0	2.0	3.0	2.0	1.0	2.0
RPS26P15	2.0	60.0	68.0	66.0	48.0	38.0
RPS26P2	0.0	2.0	0.0	0.0	0.0	0.0
RPS26P21	0.0	0.0	3.0	5.0	0.0	2.0
RPS26P24	0.0	0.0	0.0	0.0	0.0	0.0
RPS26P3	0.0	40.0	47.0	40.0	38.0	28.0
RPS26P30	1.0	0.0	6.0	0.0	0.0	0.0
RPS26P31	0.0	19.0	27.0	27.0	35.0	32.0
RPS26P34	0.0	0.0	0.0	0.0	0.0	0.0
RPS26P35	0.0	0.0	0.0	0.0	0.0	0.0
RPS26P4	0.0	0.0	0.0	0.0	0.0	0.0
RPS26P43	0.0	1.0	7.0	0.0	2.0	0.0
RPS26P47	7.0	116.0	148.0	125.0	180.0	85.0
RPS26P49	0.0	1.0	0.0	0.0	0.0	1.0
RPS26P5	0.0	0.0	0.0	0.0	0.0	0.0
RPS26P52	0.0	0.0	0.0	1.0	0.0	0.0
RPS26P54	0.0	0.0	0.0	0.0	0.0	0.0
RPS26P55	0.0	0.0	0.0	0.0	0.0	0.0
RPS26P56	0.0	0.0	0.0	0.0	0.0	0.0
RPS26P6	116.0	1883.0	2334.0	1595.0	1561.0	925.0
RPS26P8	0.0	21.0	40.0	38.0	36.0	31.0
RPS27	2004.0	27634.0	37776.0	34010.0	29130.0	18125.0
RPS27A	2120.0	28168.0	39848.0	37954.0	35060.0	25213.0
RPS27AP1	0.0	0.0	0.0	4.0	9.0	0.0
RPS27AP14	0.0	0.0	0.0	0.0	0.0	0.0
RPS27AP2	1.0	5.0	4.0	2.0	5.0	6.0
RPS27AP3	0.0	0.0	0.0	2.0	2.0	1.0
RPS27L	60.0	806.0	1111.0	2556.0	2276.0	1427.0
RPS27P1	0.0	0.0	0.0	0.0	0.0	0.0
RPS27P12	0.0	0.0	2.0	2.0	0.0	0.0
RPS27P14	0.0	0.0	0.0	0.0	0.0	0.0
RPS27P15	0.0	0.0	1.0	0.0	0.0	0.0
RPS27P16	0.0	0.0	0.0	4.0	1.0	0.0
RPS27P18	0.0	0.0	0.0	0.0	0.0	0.0
RPS27P20	0.0	0.0	0.0	0.0	0.0	0.0
RPS27P22	0.0	0.0	0.0	0.0	0.0	0.0
RPS27P23	0.0	1.0	0.0	0.0	0.0	0.0
RPS27P25	4.0	65.0	77.0	59.0	66.0	35.0
RPS27P26	0.0	0.0	0.0	0.0	0.0	0.0
RPS27P27	0.0	0.0	3.0	0.0	0.0	1.0
RPS27P29	0.0	5.0	8.0	9.0	2.0	8.0
RPS27P5	0.0	0.0	0.0	0.0	0.0	0.0
RPS28	1244.0	16438.0	22849.0	20229.0	19129.0	12326.0
RPS28P1	0.0	0.0	0.0	0.0	0.0	0.0
RPS28P8	0.0	0.0	0.0	0.0	0.0	0.0
RPS29	810.0	11467.0	14150.0	12018.0	11605.0	7262.0
RPS29P12	0.0	0.0	0.0	0.0	0.0	0.0
RPS29P13	0.0	0.0	0.0	0.0	0.0	0.0
RPS29P2	0.0	0.0	1.0	0.0	1.0	0.0
RPS29P20	0.0	0.0	0.0	0.0	0.0	0.0
RPS29P22	0.0	0.0	0.0	0.0	1.0	0.0
RPS29P24	0.0	0.0	0.0	0.0	0.0	0.0
RPS29P25	0.0	0.0	0.0	0.0	0.0	0.0
RPS29P26	0.0	0.0	0.0	0.0	0.0	0.0
RPS29P28	0.0	0.0	0.0	0.0	0.0	0.0
RPS29P6	0.0	0.0	0.0	0.0	0.0	0.0
RPS2P1	0.0	3.0	0.0	1.0	2.0	0.0
RPS2P2	0.0	6.0	4.0	3.0	1.0	4.0
RPS2P24	0.0	0.0	0.0	0.0	0.0	0.0
RPS2P25	0.0	0.0	0.0	0.0	0.0	0.0
RPS2P28	0.0	4.0	4.0	10.0	1.0	5.0
RPS2P32	15.0	139.0	203.0	163.0	134.0	64.0
RPS2P35	0.0	1.0	6.0	9.0	6.0	1.0
RPS2P39	0.0	0.0	0.0	1.0	0.0	0.0
RPS2P4	2.0	24.0	33.0	34.0	29.0	14.0
RPS2P41	0.0	0.0	1.0	1.0	0.0	1.0
RPS2P44	0.0	1.0	4.0	1.0	0.0	0.0
RPS2P45	3.0	7.0	9.0	15.0	14.0	10.0
RPS2P46	1030.0	15310.0	21811.0	17663.0	17355.0	11681.0
RPS2P48	0.0	7.0	14.0	11.0	13.0	1.0
RPS2P5	1116.0	16193.0	21939.0	17983.0	16011.0	10390.0
RPS2P52	0.0	0.0	0.0	0.0	0.0	0.0
RPS2P55	9.0	164.0	216.0	181.0	188.0	122.0
RPS2P6	0.0	0.0	0.0	0.0	0.0	0.0
RPS2P7	12.0	165.0	323.0	238.0	181.0	137.0
RPS3A	1458.0	19679.0	26883.0	21950.0	20650.0	13871.0
RPS3AP1	0.0	0.0	0.0	0.0	0.0	0.0
RPS3AP12	0.0	0.0	2.0	2.0	0.0	5.0
RPS3AP14	1.0	1.0	1.0	3.0	0.0	2.0
RPS3AP15	0.0	4.0	4.0	2.0	0.0	0.0
RPS3AP17	0.0	0.0	0.0	0.0	0.0	0.0
RPS3AP2	0.0	2.0	6.0	0.0	4.0	4.0
RPS3AP22	0.0	0.0	0.0	0.0	1.0	1.0
RPS3AP23	0.0	0.0	0.0	0.0	0.0	0.0
RPS3AP24	0.0	0.0	0.0	0.0	0.0	0.0
RPS3AP25	0.0	14.0	15.0	16.0	7.0	5.0
RPS3AP26	55.0	761.0	910.0	752.0	724.0	455.0
RPS3AP29	0.0	3.0	0.0	0.0	1.0	0.0
RPS3AP3	0.0	5.0	7.0	3.0	7.0	5.0
RPS3AP30	0.0	3.0	2.0	4.0	2.0	2.0
RPS3AP32	0.0	0.0	0.0	0.0	0.0	0.0
RPS3AP33	0.0	0.0	0.0	0.0	0.0	2.0
RPS3AP34	6.0	42.0	84.0	84.0	64.0	47.0
RPS3AP35	2.0	3.0	4.0	3.0	15.0	5.0
RPS3AP39	0.0	2.0	0.0	0.0	0.0	1.0
RPS3AP4	0.0	0.0	0.0	2.0	0.0	0.0
RPS3AP40	0.0	4.0	7.0	4.0	5.0	0.0
RPS3AP41	0.0	0.0	2.0	0.0	1.0	0.0
RPS3AP42	0.0	1.0	2.0	2.0	0.0	0.0
RPS3AP43	9.0	27.0	35.0	58.0	27.0	18.0
RPS3AP44	0.0	3.0	1.0	0.0	0.0	0.0
RPS3AP46	0.0	0.0	0.0	0.0	0.0	0.0
RPS3AP47	5.0	67.0	79.0	113.0	163.0	134.0
RPS3AP49	0.0	6.0	14.0	9.0	9.0	10.0
RPS3AP5	3.0	79.0	125.0	90.0	80.0	64.0
RPS3AP50	0.0	0.0	0.0	0.0	0.0	0.0
RPS3AP52	0.0	0.0	0.0	0.0	0.0	0.0
RPS3AP53	0.0	0.0	1.0	0.0	0.0	0.0
RPS3AP6	74.0	1045.0	1242.0	1198.0	1050.0	704.0
RPS3AP9	0.0	0.0	0.0	0.0	0.0	0.0
RPS3P1	0.0	0.0	0.0	2.0	0.0	1.0
RPS3P2	0.0	4.0	9.0	6.0	1.0	5.0
RPS3P6	0.0	19.0	44.0	50.0	48.0	18.0
RPS3P7	0.0	0.0	4.0	2.0	0.0	5.0
RPS4X	3621.0	50792.0	72577.0	64664.0	60207.0	42051.0
RPS4XP1	0.0	1.0	0.0	1.0	5.0	1.0
RPS4XP10	0.0	0.0	3.0	2.0	2.0	2.0
RPS4XP11	11.0	124.0	216.0	192.0	183.0	144.0
