Geneid	_filesTien_Cont1_S25sorted	_filesTien_Cont2_S26sorted	_filesTien_Cont3_S27sorted	_filesTien_Zn1_S28sorted	_filesTien_Zn2_S29sorted	_filesTien_Zn3_S30sorted
ENSG000001971817	207	3266	4422	4028	3522	2547
ENSG000001046359	757	9225	13761	11736	10866	7215
ENSG000002410261	0	2	2	2	3	4
ENSG000002017611	0	0	0	0	0	0
ENSG0000012091010	18	282	333	371	317	221
ENSG000002542721	0	0	1	1	1	0
ENSG000002510341	3	15	15	21	8	4
ENSG000001208969	131	1938	2820	2688	2198	1608
ENSG000002542301	0	0	0	0	0	0
ENSG0000012091319	13	212	291	307	305	199
ENSG000002482352	0	0	1	0	0	0
ENSG000002418525	27	371	563	518	472	344
ENSG0000015894112	377	5292	7296	5928	5629	3786
ENSG000002532001	8	141	174	177	130	90
ENSG000001474397	49	665	955	886	793	601
ENSG000002610261	0	6	4	0	3	0
ENSG000001793888	1	71	68	55	69	60
ENSG000002531251	0	0	1	0	2	0
ENSG000001340206	0	6	3	7	2	3
ENSG000002487382	0	2	7	2	2	0
ENSG000002531421	0	0	0	0	0	0
ENSG000002401162	0	0	0	0	0	0
ENSG000002450252	1	8	6	6	8	6
ENSG0000000885312	119	1351	2026	1627	1420	897
ENSG000001208898	260	4142	5503	7623	7116	4969
ENSG000002461301	2	28	77	85	84	42
ENSG000002536161	4	23	29	30	36	18
ENSG000001735359	31	305	460	616	546	354
ENSG000001735305	24	537	654	1097	928	676
ENSG000002539301	0	46	37	67	60	32
ENSG000001046895	51	513	722	1033	881	662
ENSG000002432651	0	0	0	6	0	1
ENSG000002465822	5	81	88	119	128	74
ENSG000002507143	0	0	0	0	0	0
ENSG000001474579	182	2718	3775	3168	2860	1979
ENSG000001046796	100	1187	1837	1437	1318	946
ENSG0000013401311	281	3922	6055	4872	4656	2832
ENSG000002538371	6	42	46	42	46	23
ENSG000001972178	259	3511	5141	4529	3982	2862
ENSG000002533901	0	6	11	0	3	0
ENSG000002534831	1	6	15	17	10	3
ENSG000002539861	1	8	18	11	9	10
ENSG000001474549	205	2557	3800	3587	3144	2097
ENSG000002680851	0	0	0	0	1	0
ENSG000002152983	0	0	0	0	0	0
ENSG000002520671	0	0	0	0	0	0
ENSG000002534881	0	0	2	1	8	0
ENSG000001670349	11	98	172	157	108	80
ENSG000001800536	1	3	2	8	1	0
ENSG000002534711	0	2	0	0	0	0
ENSG000002540021	0	0	0	4	0	0
ENSG000002161231	0	0	0	0	0	0
ENSG000002711181	0	0	0	0	0	0
ENSG000002070271	0	0	0	0	0	0
ENSG000001591677	28	421	557	440	374	261
ENSG000002072011	0	0	0	0	0	0
ENSG000002538911	0	0	0	0	0	0
ENSG000000429808	2	40	60	35	35	24
ENSG000002535351	0	4	4	13	1	4
ENSG0000013402810	0	0	0	0	0	0
ENSG0000006920611	0	0	2	1	2	0
ENSG000002536431	0	0	0	0	0	0
ENSG000002721631	11	192	270	212	255	113
ENSG000001047229	61	749	1090	1240	1089	784
ENSG000001047259	116	1743	2633	3226	3013	1947
ENSG000002721571	0	0	0	0	0	0
ENSG000002538321	0	2	0	0	0	1
ENSG000002536701	0	0	0	0	0	0
ENSG000002418112	0	0	0	0	6	1
ENSG0000014745913	108	1531	1816	1759	1665	1138
ENSG000001474375	15	153	195	177	166	93
ENSG000002534761	3	30	42	43	21	32
ENSG0000010475611	146	1775	2524	2038	1742	1368
ENSG000001846619	253	3325	4693	3604	3582	2434
ENSG000002531001	0	0	6	4	0	0
ENSG000002533421	1	0	0	0	0	0
ENSG000002541781	0	0	0	0	0	0
ENSG000002218184	11	209	370	279	223	161
ENSG000002487312	0	0	0	0	0	0
ENSG000001996201	0	0	0	0	0	0
ENSG000002492131	0	0	0	0	0	0
ENSG000002219144	358	4099	5821	5107	4461	3073
ENSG000002284513	7	28	35	18	21	15
ENSG0000010476510	144	2009	2892	2240	1834	1347
ENSG000002534301	0	0	0	0	0	1
ENSG000002512031	0	0	0	0	0	0
ENSG000002543621	0	0	0	1	0	0
ENSG000002406944	272	2698	3596	3055	2737	1942
ENSG0000009296412	549	7799	11277	8947	7899	5145
ENSG000002532081	0	3	2	1	2	3
ENSG0000012090713	0	6	6	4	10	6
ENSG000002405191	0	0	0	0	0	0
ENSG000002538131	0	0	0	0	0	0
ENSG000002152884	0	0	0	0	0	0
ENSG000002216161	0	0	0	0	0	0
ENSG000002538991	4	22	25	21	15	14
ENSG000002539031	0	0	0	0	0	0
ENSG000002216231	0	0	0	0	0	0
ENSG000002538881	0	0	0	0	0	0
ENSG0000001559212	0	5	0	4	0	0
ENSG000001042288	82	1411	1931	1936	1693	1045
ENSG0000012089913	31	419	567	449	408	244
ENSG000001209036	0	0	0	0	2	2
ENSG000001209159	70	997	1268	1045	994	683
ENSG000002347701	0	0	0	0	0	0
ENSG0000012088515	622	8538	12766	12784	11379	7548
ENSG000001680779	172	2288	3463	2585	2300	1546
ENSG000002228621	0	0	2	0	0	0
ENSG000002535601	0	1	0	0	0	0
ENSG000002650751	0	0	1	0	0	0
ENSG0000014741912	181	2364	3470	2862	2615	1753
ENSG000002538751	0	1	0	1	0	1
ENSG000002386241	0	0	0	0	0	0
ENSG0000017132010	69	895	1213	1087	867	585
ENSG000002022421	0	0	0	0	0	0
ENSG000001680785	46	743	1076	930	799	600
ENSG000002531763	0	0	0	0	0	0
ENSG0000016807912	4	17	31	30	54	23
ENSG000002658471	0	0	0	0	0	0
ENSG000002532901	0	0	1	0	0	0
ENSG000002536151	0	0	1	4	0	2
ENSG000002533971	0	0	0	0	0	0
ENSG000001892337	0	0	0	1	0	0
ENSG0000013401412	166	2306	3418	2819	2438	1646
ENSG000002505161	0	2	0	0	2	0
ENSG000002539071	0	0	0	0	0	0
ENSG000002536901	0	0	0	0	0	0
ENSG000002391981	0	1	2	0	1	0
ENSG000001680814	0	0	1	1	0	0
ENSG000001869189	193	2500	3477	2765	2446	1755
ENSG000002140503	12	191	255	158	201	124
ENSG000002543701	0	27	43	15	12	7
ENSG000002073611	0	2	1	0	0	0
ENSG000002535671	1	3	15	3	4	1
ENSG000001042906	207	2634	3865	2809	2585	1810
ENSG000002652511	0	0	0	0	0	0
ENSG000002024111	0	2	0	2	0	0
ENSG000000122324	390	5541	7655	6681	6165	3962
ENSG000002463394	4	63	75	85	82	58
ENSG0000010429910	51	792	1369	1153	950	688
ENSG000002540341	3	3	4	4	7	12
ENSG000002429581	0	1	1	2	1	1
ENSG0000014742113	64	929	1076	1042	837	589
ENSG000002591961	0	2	0	0	0	0
ENSG000002007191	0	0	1	0	0	2
ENSG000002593661	10	69	89	65	62	39
ENSG000002596071	0	0	0	0	0	0
ENSG000001978928	62	724	1108	739	754	388
ENSG000002541291	0	0	2	0	1	0
ENSG000002643281	0	0	0	0	0	0
ENSG000002537701	0	0	2	0	0	5
ENSG000002120341	0	1	0	0	0	0
ENSG000002633921	0	0	0	0	0	0
ENSG000002664761	0	0	0	0	0	0
ENSG000001208754	42	468	601	587	639	420
ENSG000002602531	0	1	2	0	1	1
ENSG000002536321	0	2	0	0	0	0
ENSG000002531821	0	0	0	0	0	0
ENSG000002438441	0	0	0	0	0	1
ENSG000002511913	0	0	0	3	0	0
ENSG000002534901	0	0	0	0	0	0
ENSG000002489642	0	0	2	0	0	2
ENSG000002540861	0	0	0	0	0	0
ENSG000002536041	0	0	0	0	0	0
ENSG000002532791	0	0	0	0	0	0
ENSG000002210031	0	0	0	0	0	0
ENSG000002647881	0	0	0	0	0	0
ENSG000002540131	3	18	31	35	20	21
ENSG000002391751	0	0	0	0	0	0
ENSG000001338729	281	3624	5302	4635	4134	2801
ENSG000002722561	0	1	0	1	0	3
ENSG0000010466013	182	2586	3736	3069	3083	1874
ENSG000002415111	0	3	9	3	11	2
ENSG000001776693	0	2	0	0	2	3
ENSG000002718691	0	20	31	18	37	20
ENSG000001046713	47	552	742	720	607	453
ENSG000002537081	1	9	7	5	0	3
ENSG000002723751	1	19	13	10	8	0
ENSG000002481591	1	3	2	0	0	8
ENSG000002543161	0	0	0	0	0	0
ENSG000002533461	0	0	0	0	0	0
ENSG000002541521	0	0	0	0	0	0
ENSG000001275894	210	2329	3164	2497	2493	1581
ENSG000002541091	1	22	57	30	6	19
ENSG0000015711011	689	8718	12076	8605	7595	4896
ENSG000001972654	95	1559	2130	2042	1860	1246
ENSG000002531121	0	2	9	0	5	1
ENSG000002534571	0	0	0	0	2	0
ENSG000002541721	0	0	0	0	0	0
ENSG000001046878	450	5367	7473	7217	6531	4287
ENSG0000010469110	11	231	269	246	238	165
ENSG000002710811	0	0	0	0	2	0
ENSG000001046958	376	5361	7530	7122	6203	4650
ENSG000001338632	69	1043	1379	1421	1187	852
ENSG000002532041	0	1	0	2	1	3
ENSG000002537931	0	0	0	0	4	0
ENSG0000017273310	32	321	455	366	306	179
ENSG000001653925	199	2622	3533	2677	2569	1673
ENSG000002535791	0	0	7	2	8	0
ENSG000002539611	0	8	7	12	10	6
ENSG000002292113	0	2	2	0	0	0
ENSG000002533771	0	0	0	0	1	0
ENSG000002540951	0	0	0	2	0	0
ENSG000002532751	0	0	0	0	0	0
ENSG000002224681	0	0	0	0	0	0
ENSG0000015716814	0	29	38	51	39	26
ENSG000002539741	0	0	0	0	0	0
ENSG000002532221	0	0	0	0	0	0
ENSG000002522611	0	0	0	0	0	0
ENSG000002002461	0	0	0	0	0	0
ENSG000002540491	0	0	0	0	0	0
ENSG000002723271	0	8	0	4	1	0
ENSG000002124071	0	0	0	0	0	0
ENSG000002471342	33	336	444	342	330	204
ENSG000002543462	1	6	5	19	1	3
ENSG000002540901	0	4	3	8	3	4
ENSG000002533931	0	0	0	0	0	0
ENSG000002655621	0	0	0	0	0	0
ENSG000002539931	0	0	0	0	0	0
ENSG000002527351	0	0	0	0	0	0
ENSG000002723381	5	56	93	113	51	44
ENSG0000017272811	66	1015	1497	1231	1069	632
ENSG000002540611	0	6	10	19	10	2
ENSG000001296968	51	812	1139	829	745	566
ENSG000001980426	252	3167	4185	4060	3617	2698
ENSG000002390391	0	0	0	0	0	0
ENSG000002532321	0	0	0	0	0	0
ENSG000002525051	0	0	0	0	3	0
ENSG000002539951	0	1	0	0	0	1
ENSG000001338741	40	449	594	439	482	298
ENSG000002401892	0	0	0	0	0	0
ENSG000001338784	10	51	71	61	68	25
ENSG000002536421	0	0	0	1	0	0
ENSG000002536841	0	0	0	0	0	0
ENSG000002637941	0	0	0	0	0	0
ENSG000002535691	0	0	0	1	2	2
ENSG000002407381	0	0	0	2	0	0
ENSG000001885125	0	2	3	4	0	4
ENSG000002541941	0	0	0	0	0	0
ENSG000002543021	0	0	0	0	0	0
ENSG000002531081	0	0	0	0	0	0
ENSG000002540331	0	0	0	0	1	0
ENSG000002152644	0	0	0	0	0	0
ENSG000002543441	0	0	0	0	0	0
ENSG000002431812	0	24	28	17	67	23
ENSG000002655601	0	0	0	0	0	0
ENSG000001566876	75	904	1334	689	572	382
ENSG000002320242	57	586	1059	711	800	584
ENSG000002338631	0	0	0	0	0	0
ENSG000002534521	0	0	0	0	0	0
ENSG000002535241	0	0	0	0	0	0
ENSG000002543091	0	0	0	0	0	0
ENSG000002526631	0	0	0	0	0	0
ENSG000002535041	0	0	0	0	0	0
ENSG000002543841	0	0	0	0	0	0
ENSG000002536851	0	0	0	0	0	0
ENSG000002536101	0	0	0	0	0	0
ENSG000002068711	0	0	0	0	0	0
ENSG000002543201	0	0	0	0	0	0
ENSG000002533631	0	0	0	1	0	0
ENSG000002447081	0	0	0	0	0	0
ENSG000001999851	0	0	0	0	0	0
ENSG000002152623	0	0	0	3	4	1
ENSG000002194916	0	0	2	4	0	0
ENSG000002435032	0	0	0	0	0	0
ENSG000002540381	0	3	0	0	0	0
ENSG000002536501	0	1	1	1	6	1
ENSG000002531232	0	0	2	0	5	2
ENSG000002537461	0	1	2	0	1	0
ENSG000002531611	1	8	16	18	10	26
ENSG000002533881	0	0	0	1	0	0
ENSG000002534142	0	7	8	6	3	1
ENSG000002541111	1	10	22	12	17	15
ENSG000002542901	0	0	0	2	0	0
ENSG000002543061	0	0	0	0	0	0
ENSG000002533441	0	2	2	0	0	0
ENSG000002232151	0	0	0	0	0	0
ENSG000001837795	43	557	731	875	670	426
ENSG000002531811	0	0	0	0	0	0
ENSG000001831541	0	2	0	1	0	1
ENSG0000014747510	349	5151	6951	5554	5478	3700
ENSG000002331703	2	22	8	24	23	23
ENSG000001474717	109	1513	2162	1631	1615	1030
ENSG0000002018113	227	2975	3924	3021	2611	1725
ENSG000001042218	39	448	620	486	421	269
ENSG0000015667511	185	2274	3201	3150	2904	1940
ENSG000002410322	0	0	0	0	0	0
ENSG000001691544	0	0	1	2	0	0
ENSG000002649651	0	0	0	0	0	0
ENSG000001887783	0	0	5	1	6	0
ENSG000002708651	0	0	0	2	0	0
ENSG000001878404	305	4178	5594	4545	4225	2998
ENSG000002609491	1	19	41	33	26	26
ENSG000002721281	1	6	9	4	7	4
ENSG0000012969111	472	6540	9215	6601	5864	4192
ENSG000002534371	0	0	0	0	0	0
ENSG000002400152	0	6	6	2	2	1
ENSG000001474657	19	379	374	440	399	283
ENSG000002533561	0	0	0	0	0	0
ENSG000001753245	73	991	1490	1322	1189	788
ENSG000002537391	0	4	6	3	4	5
ENSG000001567356	199	2498	3494	2894	2607	1723
ENSG000002485852	0	4	0	2	0	3
ENSG000000857889	214	2422	3388	2969	2611	1924
ENSG0000014753512	119	1435	2084	1892	1643	1170
ENSG0000014754812	422	5903	8500	6709	5772	4202
ENSG000002554871	0	2	2	0	0	0
ENSG000002548981	0	0	1	1	0	0
ENSG000002720921	3	33	34	31	20	5
ENSG000001650468	12	194	231	258	198	145
ENSG000002549811	0	4	2	3	8	2
ENSG000002721591	0	9	6	11	12	13
ENSG0000007778215	2201	30545	42657	31922	28281	18912
ENSG000002552011	14	59	104	97	90	47
ENSG000002392182	21	272	336	370	304	236
ENSG000001961663	2	35	30	40	51	32
ENSG000002533611	1	24	33	42	23	12
ENSG000002541001	2	35	40	30	8	11
ENSG000002535701	2	19	28	20	7	25
ENSG000002543211	0	0	0	0	0	0
ENSG0000014752615	139	1956	2797	2387	2099	1342
ENSG000002072581	0	0	0	0	0	0
ENSG000002535861	0	0	0	0	0	0
ENSG000002538291	0	8	6	4	3	4
ENSG0000016949910	102	1108	1519	863	814	531
ENSG000002536451	0	0	0	0	0	0
ENSG000001694954	0	24	46	44	43	19
ENSG0000016949012	178	2359	3417	2800	2503	1734
ENSG000001686157	162	2084	2905	2674	2354	1673
ENSG000002071991	0	0	0	0	0	0
ENSG0000019714010	6	15	17	20	10	12
ENSG000002430951	0	0	0	0	0	0
ENSG000002531601	0	0	0	0	0	0
ENSG000001961158	0	0	0	0	0	0
ENSG000001974757	0	0	0	0	0	0
ENSG000002540671	0	0	0	2	0	0
ENSG000002521761	0	0	0	0	0	0
ENSG000002540821	0	0	0	0	0	0
ENSG0000016861911	0	2	5	13	4	2
ENSG0000010475510	0	0	0	0	0	0
ENSG000002210181	0	0	0	0	0	0
ENSG000002533321	0	0	0	0	0	0
ENSG000002532331	0	0	0	0	0	0
ENSG000001312038	18	291	415	245	210	172
ENSG000002539391	0	0	7	9	4	1
ENSG000002538381	1	11	13	9	9	9
ENSG000002542871	1	19	24	5	16	10
ENSG000001886769	0	2	0	0	0	0
ENSG000002537901	0	0	0	0	0	0
ENSG000002533811	0	0	0	0	0	0
ENSG000002536651	0	0	2	0	0	0
ENSG000001769073	0	14	15	8	8	4
ENSG000002541431	0	0	0	0	0	0
ENSG000002538021	0	0	0	0	0	0
ENSG000002533541	0	0	0	0	0	0
ENSG000002724791	0	0	2	1	0	0
ENSG0000016506110	7	153	209	203	153	123
ENSG000002543831	0	0	0	0	0	0
ENSG000002068671	0	0	0	0	0	0
ENSG000001043327	799	9247	13696	7564	6786	4438
ENSG000002633721	0	0	0	0	0	0
ENSG000002392812	0	0	1	0	1	0
ENSG000002535091	0	0	0	0	0	0
ENSG000002068521	0	0	0	0	0	0
ENSG000002389361	0	0	0	0	0	0
ENSG000002533961	0	0	0	0	0	0
ENSG0000014753312	166	1893	2712	2537	1936	1479
ENSG000002539431	0	1	4	0	0	0
ENSG000001475367	125	1519	2146	1816	1587	1281
ENSG000002531331	0	6	11	18	7	2
ENSG000002531742	2	15	31	13	16	22
ENSG000001586697	273	3550	5155	4727	4302	2959
ENSG000002645781	0	0	0	0	0	0
ENSG0000016506611	0	2	0	4	0	0
ENSG0000002953415	16	263	402	808	839	509
ENSG000002210351	0	2	2	1	2	1
ENSG000002533892	0	0	0	0	0	0
ENSG000002071011	0	0	0	0	0	0
ENSG000002605881	4	43	94	57	31	30
ENSG000002418342	0	0	0	0	0	0
ENSG000000831685	399	4618	6562	5220	4658	3266
ENSG000002569051	0	10	4	4	2	2
ENSG000002389661	0	0	1	0	0	0
ENSG000002442352	0	0	0	0	0	0
ENSG000002531351	0	0	0	0	0	0
ENSG000002719381	0	0	0	4	7	1
ENSG000002614491	0	4	0	0	4	2
ENSG000000707187	96	1559	2035	2255	2008	1401
ENSG0000010436813	151	1745	2620	2790	2527	1701
ENSG000002387141	0	0	0	0	0	0
ENSG000002534081	0	0	0	19	6	1
ENSG000001043659	128	1656	2211	2168	1791	1274
ENSG000000705017	110	1334	1868	1613	1495	979
ENSG000002403951	12	107	142	128	98	78
ENSG000001043714	0	2	0	1	0	0
ENSG000000786689	333	3965	5984	5282	5040	3413
ENSG000001685755	161	1849	2538	1976	1768	1165
ENSG000002541311	0	1	9	8	2	2
ENSG000002541651	2	50	54	66	51	28
ENSG000001762097	117	1543	2203	1760	1661	1078
ENSG000002722331	0	6	1	3	4	0
ENSG000001474322	0	3	2	1	3	4
ENSG000002551011	0	8	12	1	4	1
ENSG000002553611	0	2	1	5	5	1
ENSG000001474344	0	4	2	16	1	0
ENSG000001319314	65	728	1172	885	839	594
ENSG000001209259	158	1810	2536	1709	1486	1056
ENSG000002427192	0	0	0	2	1	0
ENSG000002660441	0	0	0	1	0	0
ENSG000001681724	199	2673	3475	2603	2314	1609
ENSG000002025141	0	1	0	2	6	2
ENSG000002546731	0	0	0	0	0	0
ENSG000001685228	193	2637	3657	2988	2518	1807
ENSG000002007311	0	0	3	3	4	1
ENSG000001859005	36	476	694	524	433	312
ENSG000002541981	5	91	140	123	73	71
ENSG0000016510210	133	1664	2305	2167	1866	1224
ENSG000002536111	0	0	0	0	0	0
ENSG000002538841	0	0	0	0	0	0
ENSG000002551661	0	0	0	0	0	0
ENSG000002533121	0	0	0	0	0	0
ENSG000002531862	0	0	0	0	0	0
ENSG000002536061	2	2	15	9	4	5
ENSG000002534861	0	0	0	0	0	0
ENSG000002347133	0	1	0	0	0	0
ENSG000002537071	0	0	0	0	0	0
ENSG000001888777	0	0	0	0	0	0
ENSG000002385091	0	0	0	0	0	0
ENSG000002554971	0	0	0	0	0	0
ENSG000002640941	0	0	0	0	0	0
ENSG000002543421	0	0	0	0	0	0
ENSG000002013291	0	0	0	0	0	0
ENSG000002226301	0	0	0	0	0	0
ENSG000002506372	0	0	0	0	0	0
ENSG000002540692	0	0	0	0	0	0
ENSG000002533191	0	0	0	0	0	0
ENSG000002534181	0	0	0	0	0	0
ENSG000002541451	0	2	0	0	2	2
ENSG000002537482	1	6	8	0	4	3
ENSG000002531952	0	3	5	3	2	2
ENSG000002212951	0	0	0	0	0	0
ENSG000002538451	0	0	0	0	0	0
ENSG000002531981	0	0	0	0	0	0
ENSG000002559151	0	0	0	0	0	0
ENSG000002534252	1	16	22	32	23	11
ENSG000002484983	17	281	337	315	299	203
ENSG000002540701	0	0	0	0	0	0
ENSG000002514701	0	0	0	0	0	1
ENSG000002289843	0	0	1	0	0	1
ENSG000002508573	0	0	0	0	0	0
ENSG000002533141	0	0	0	0	0	0
ENSG000002538282	0	0	0	0	0	0
ENSG000002525941	0	0	0	0	0	0
ENSG000002541181	0	0	0	0	0	0
ENSG000002541561	0	0	0	0	0	0
ENSG000002538031	0	0	0	0	0	0
ENSG000002537451	0	0	0	0	0	0
ENSG000002537821	0	0	0	0	0	0
ENSG000002151795	0	2	12	3	3	2
ENSG000002220991	0	0	0	2	0	1
ENSG000002642311	0	0	0	0	0	0
ENSG000002483473	2	30	50	80	74	45
ENSG000002009861	0	0	0	0	1	0
ENSG000001888734	0	9	12	8	7	9
ENSG000002485313	0	0	0	0	4	0
ENSG000002543481	0	4	6	8	12	12
ENSG000002553661	0	11	13	10	15	17
ENSG000002535021	0	1	6	6	0	0
ENSG000002538171	0	0	2	0	0	0
ENSG000002151773	0	0	0	0	0	0
ENSG0000016480812	179	2505	3765	2511	2209	1377
ENSG000002533301	0	11	7	2	9	6
ENSG000002699241	2	23	21	36	24	23
ENSG000002513543	0	4	3	2	0	3
ENSG000002540651	0	0	0	0	0	0
ENSG000002073691	0	0	2	0	0	0
ENSG000002218694	19	230	340	325	292	247
ENSG000002537293	2699	36200	54066	37491	34111	23007
ENSG000002074501	0	0	1	5	2	1
ENSG000002115622	0	0	0	0	0	0
ENSG0000010473812	1546	21208	29836	26645	23891	16578
ENSG000002225221	0	1	3	4	0	1
ENSG000001691397	321	4522	6153	5391	4582	3401
ENSG000002538431	0	0	0	0	0	0
ENSG000002536542	0	0	0	0	0	0
ENSG000002527101	0	0	0	0	0	0
ENSG000002245942	0	0	4	6	0	6
ENSG000002531401	0	0	0	0	0	0
ENSG000002536081	0	2	1	0	0	0
ENSG000002536881	0	0	1	2	0	1
ENSG000002338584	0	0	2	0	0	4
ENSG000002537021	0	0	0	0	0	0
ENSG000002534551	0	0	0	0	0	0
ENSG000002538921	0	0	0	0	0	0
ENSG000000342396	0	0	2	8	0	2
ENSG000002331093	0	0	0	0	0	0
ENSG000000195494	7	165	243	299	237	167
ENSG000001683339	0	0	0	0	0	0
ENSG000002534741	0	0	0	0	0	0
ENSG000001996401	0	0	0	0	0	0
ENSG000002542681	0	0	0	0	0	0
ENSG000002533801	0	0	0	0	0	0
ENSG000002532061	0	0	0	0	0	0
ENSG000002538101	0	0	4	1	1	5
ENSG000002534841	0	0	0	0	0	0
ENSG000002711481	0	0	0	0	0	0
ENSG000001474819	1	1	2	6	2	0
ENSG000002538491	0	0	0	0	0	0
ENSG000002543921	0	0	0	0	0	0
ENSG000002543581	0	0	0	0	1	0
ENSG000002533401	0	0	0	0	0	0
ENSG000002013161	0	0	0	0	0	0
ENSG000002536641	0	0	0	0	0	0
ENSG000001474858	1	8	2	0	0	2
ENSG000002540251	0	0	0	0	1	0
ENSG000002542251	0	0	0	0	0	0
ENSG000002720761	0	2	3	0	1	0
ENSG000001683009	115	1505	2039	1428	1299	945
ENSG000002329411	0	0	0	0	0	0
ENSG000002534751	0	1	6	4	2	7
ENSG000002288015	27	304	437	330	263	166
ENSG000002720241	2	12	14	11	6	12
ENSG000002538441	0	4	3	6	1	1
ENSG000002541361	0	0	0	0	0	0
ENSG000001474887	2	11	16	9	8	4
ENSG000002543141	0	0	2	2	0	0
ENSG000002535511	0	0	0	0	0	0
ENSG000002539241	0	0	0	0	0	0
ENSG000002405341	0	0	0	0	0	0
ENSG000001967114	2	35	37	47	28	21
ENSG000000232878	283	4038	5931	4470	3949	2719
ENSG000002715551	2	12	23	11	8	20
ENSG000001837293	0	16	25	34	21	19
ENSG000002489112	0	0	0	0	0	0
ENSG000002658351	0	0	0	0	0	0
ENSG000002518711	0	0	0	0	0	0
ENSG000002504941	0	0	0	0	0	0
ENSG000002546871	0	1	7	1	2	2
ENSG000000825566	13	323	372	318	255	227
ENSG000002604841	2	16	25	9	24	2
ENSG000002533691	5	28	31	27	21	25
ENSG000002542041	0	0	0	0	0	0
ENSG000002378073	4	41	61	33	26	26
ENSG000002409191	0	1	0	2	6	0
ENSG000002061445	0	10	4	4	4	7
ENSG000002536681	0	0	0	0	2	0
ENSG0000004724912	100	1436	2172	1610	1422	932
ENSG000001475099	5	44	99	105	66	83
ENSG000002724571	0	0	0	3	0	2
ENSG000002441591	0	2	1	4	4	3
ENSG000002005281	0	0	0	0	0	0
ENSG000001877358	884	14142	19704	16781	14485	10018
ENSG000002536672	6	38	51	53	29	37
ENSG000002609552	0	3	11	24	8	7
ENSG0000012099213	526	7244	10080	8899	7799	5157
ENSG000002542741	0	1	6	2	3	3
ENSG000001375474	223	2741	3687	3349	3097	2252
ENSG000002518351	0	2	2	0	0	0
ENSG000002709801	0	0	0	0	0	0
ENSG000002538401	0	0	0	0	0	0
ENSG000001992121	0	0	0	0	0	0
ENSG000002441072	0	0	0	0	0	0
ENSG000001647365	0	0	2	4	0	2
ENSG000002702751	0	0	0	0	0	0
ENSG000002260983	0	18	36	22	27	19
ENSG000002541422	0	0	3	0	1	0
ENSG000001042376	0	0	0	0	0	0
ENSG000002546081	0	0	0	0	0	0
ENSG000002531142	0	0	0	0	0	0
ENSG000002065797	8	264	322	286	209	136
ENSG000002539761	0	2	1	1	0	0
ENSG000002538571	0	3	2	2	6	6
ENSG000002485221	2	5	5	1	2	0
ENSG000002543571	0	0	0	0	0	0
ENSG000002215891	0	0	0	0	0	0
ENSG0000016790410	64	912	1201	1181	1156	838
ENSG000002229551	0	0	0	0	0	0
ENSG000001375746	332	4134	5850	4697	4154	3009
ENSG000002540873	191	2470	3603	3543	3409	2185
ENSG000002543252	2	4	7	10	5	12
ENSG000001994051	0	2	0	1	1	0
ENSG000002162041	0	2	0	1	0	0
ENSG000002409052	0	0	0	3	0	0
ENSG000002717221	2	3	4	12	5	7
ENSG000002419972	0	0	0	0	0	0
ENSG000002368141	10	158	180	169	150	97
ENSG000000089885	3176	42295	58515	51967	46978	31694
ENSG000002386501	0	0	0	0	0	0
ENSG000002536031	0	1	7	0	4	0
ENSG000002485781	3	24	34	26	25	18
ENSG000001726801	0	1	0	1	0	0
ENSG000002210931	0	0	0	0	0	0
ENSG000001816903	88	1245	1860	1185	1120	721
ENSG0000017079113	90	1600	2243	1837	1690	1229
ENSG000002723431	0	13	11	3	0	2
ENSG000002542161	0	0	0	0	0	0
ENSG000001707868	0	5	10	8	1	5
ENSG000002535423	0	0	0	0	0	0
ENSG000001811956	0	11	12	22	20	16
ENSG000002542541	0	0	1	0	0	0
ENSG000002535411	1	23	42	26	22	14
ENSG000002464302	0	0	0	0	0	0
ENSG000002531391	0	0	0	0	0	0
ENSG000002414311	0	4	3	5	2	3
ENSG000002540551	0	0	0	0	0	0
ENSG000002703281	0	0	0	0	0	0
ENSG000002069751	0	0	0	2	0	2
ENSG000001973341	0	0	0	0	0	0
ENSG000001043314	289	4189	5546	4777	4334	2835
ENSG000002222051	0	0	0	0	0	0
ENSG000002533011	0	0	0	1	0	0
ENSG000002209841	0	0	0	0	0	0
ENSG000002511421	0	0	0	0	0	0
ENSG000002536141	0	0	0	0	0	0
ENSG000002151175	0	0	0	0	0	0
ENSG000002022651	0	0	0	0	0	0
ENSG000002538711	0	0	0	0	0	0
ENSG000002430501	0	0	0	0	0	0
ENSG000002538211	0	0	0	0	0	0
ENSG000002520571	0	0	0	0	0	0
ENSG000002533221	0	0	0	0	0	0
ENSG000002541391	0	0	0	0	0	0
ENSG000002533761	0	0	0	0	0	0
ENSG000002052933	0	0	0	0	0	0
ENSG000001691227	17	237	288	249	272	143
ENSG000002535231	0	0	0	0	0	2
ENSG000002531161	0	0	2	2	0	0
ENSG000002425951	0	0	0	0	0	0
ENSG000002532812	0	0	0	0	0	0
ENSG000002151143	145	2294	3407	2424	2318	1522
ENSG000002500311	0	10	18	19	18	10
ENSG000001679103	0	0	2	2	0	2
ENSG000002541031	0	0	0	0	0	0
ENSG000001375757	383	5655	8185	6695	6235	4154
ENSG000000356813	188	2639	3709	3160	2682	1950
ENSG000002429702	5	74	82	70	49	41
ENSG000002384331	0	3	5	4	2	0
